FullState,Jeweller,Address,City,StateCode,Zip
 Trussville,A Rabbits Tale," 5018 Pinnacle Sq,"," Birmingham,", AL , 35235
 Trussville,Trussville Jewelers," 2030 Gadsden Highway, Ste A,"," Birmingham,", AL , 35235
 Trussville,"Moon, Ray"," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Trussville,AMW Inc," 1829 29th Ave S,"," Birmingham,", AL , 35209
 Trussville,Cobalt Publishing," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Trinity,Osborne's Jewelers," 3011 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Trinity,Connie Ulrich Studio," 207 Lacy St NE,"," Huntsville,", AL , 35801
 Trinity,Charming Charlie," 2801 Memorial Parkway S,"," Huntsville,", AL , 35801
 Shelby,Southern Coin & Collectibles," 3081 Lorna Rd Ste 100,"," Birmingham,", AL , 35216
 Shelby,Martinear Jewelers," 2414 2nd Ave N,"," Birmingham,", AL , 35203
 Shelby,Sander's Jewelry," 2000A Southbridge Pkwy Ste 420,"," Birmingham,", AL , 35209
 Shelby,Waldin Jewelers," 1477 Gadsden Hwy Ste 106,"," Birmingham,", AL , 35235
 Wilsonville,Brett's Pawn Shoppe LLC," 5212 Oporto Madrid Blvd S,"," Birmingham,", AL , 35210
 Wilsonville,Harris Rex Fine Jewelry," 2401 Montevallo Rd,"," Birmingham,", AL , 35223
 Wilsonville,Global Mortgage," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Wilsonville,Adams PMC," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Wilsonville,El EnLace Lationo," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Wilsonville,Coman Baum Jewelry Services," 5410 Highway 280 Ste 200,"," Birmingham,", AL , 35242
 Valley,Regal Jewelers," 1023 Broadway,"," Columbus,", GA , 31901
 Valley,Nationwide Sports," 1088 Farr Rd,"," Columbus,", GA , 31907
 Valley,Schomburg's Jewelers," 1640 Rollins Way,"," Columbus,", GA , 31904
 Valley,Zales," 3507 Manchester Expy,"," Columbus,", GA , 31909
 Valley,Lane Jewelers," 1110 Broadway,"," Columbus,", GA , 31901
 Woodland,Hengstler's INC," 1405 Roper Ave,"," West Point,", GA , 31833
 Woodland,Adams Jewelry and Gifts," 1033 Jarrell Hogg Rd,"," West Point,", GA , 31833
 Woodland,Hengstler's Inc," 806 3rd Ave,"," West Point,", GA , 31833
 Woodland,Griffin's Jewelers," PELHAM Plz,"," Jacksonville,", AL , 36265
 Woodland,Griffin's Jewelers," 812 Pelham Rd S,"," Jacksonville,", AL , 36265
 Woodville,Guntersville Pawn," 12777 US Highway 431,"," Guntersville,", AL , 35976
 Woodville,Swords Jewelry," 384 Gunter Ave,"," Guntersville,", AL , 35976
 Woodville,Griffins Jewelers," 11611 US Highway 431,"," Guntersville,", AL , 35976
 Woodville,Kingsworld Jewelry," 748 Midway Rd,"," Union Grove,", AL , 35175
 Wilton,AMW Inc," 1829 29th Ave S,"," Birmingham,", AL , 35209
 Wilton,Cobalt Publishing," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Wilton,Martinear Jewelers," 2014 2nd Ave N,"," Birmingham,", AL , 35203
 Wilton,The Watch Shop," 2517 3rd Ave S,"," Birmingham,", AL , 35233
 Shannon,Byrons Jewelry and Pawn," 425 Huffman Rd,"," Birmingham,", AL , 35215
 Shannon,Crown Jewelers," 430 Green Springs Hwy Ste 151,"," Birmingham,", AL , 35209
 Shannon,Jewelry Pawn Outlet," 3951 Pinson Valley Pkwy,"," Birmingham,", AL , 35217
 Shannon,Wallace & Burke," 1811 29th Ave S,"," Birmingham,", AL , 35209
 Shannon,Bromberg And Co Inc," 2800 Cahaba Rd,"," Birmingham,", AL , 35223
 Semmes,Infinity Bead and Jewelry," 7125 Highway 613,"," Moss Point,", MS , 39563
 Semmes,Ware Jewelers," 30500 State Highway 181 Ste 316,"," Spanish Fort,", AL , 36527
 Semmes,Private Gallery," 30500 State Highway 181 Ste 220,"," Spanish Fort,", AL , 36527
 Semmes,East Bay Coin & Jewelers," 25945 State Highway 181,"," Daphne,", AL , 36526
 Semmes,Wade Jewelers," 27955 US Highway 98,"," Daphne,", AL , 36526
 Semmes,Bead Harbor," 27955 US Highway 98,"," Daphne,", AL , 36526
 Sheffield,Corinth Jeweler's," 1749 Virginia Ln,"," Corinth,", MS , 38834
 Sheffield,Balfour Class Rings," 402 E Waldron St,"," Corinth,", MS , 38834
 Sheffield,Redding Jewelers," 706 S Tate St,"," Corinth,", MS , 38834
 Sheffield,Clausel Jewelers," 516 E Waldron St,"," Corinth,", MS , 38834
 Sheffield,Lipchic Boutique," 608 Wick St,"," Corinth,", MS , 38834
 Sheffield,Waits Jewelry And Fine Gifts," 410 N Fillmore St,"," Corinth,", MS , 38834
 Sheffield,Little's Jewelers," 607 Cruise St,"," Corinth,", MS , 38834
 Sheffield,Pulaski Jewelry Co," 1653 W College St Ste 6,"," Pulaski,", TN , 38478
 Sheffield,Rost Jewelers," 107 W Madison St,"," Pulaski,", TN , 38478
 Hanceville,Kay Jewelers," 7201 Aaron Aronov Dr Space 33,"," Fairfield,", AL , 35064
 Hanceville,Kay Jewelers," WESTERN Hills Mall,"," Fairfield,", AL , 35064
 Hanceville,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Hanceville,Us Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Hanceville,Midas Jewelers," 7201 Aaron Aronov Dr Ste 11,"," Fairfield,", AL , 35064
 Hanceville,KC Charms," 704 Greenbriar Rd,"," Fairfield,", AL , 35064
 Haleyville,Bank Street Antique Mall," 818 Bank St NE,"," Decatur,", AL , 35601
 Haleyville,Esmeralda's Jewelry," 101 Albert St SW,"," Decatur,", AL , 35601
 Haleyville,Bliss Boutique," 802 E Main St,"," Fulton,", MS , 38843
 Haleyville,J-West," 100 N Cummings St,"," Fulton,", MS , 38843
 Haleyville,Doug Doggett Jewelers," 215 Compass Way SW,"," Cullman,", AL , 35055
 Seminole,Goldstein's Jewelry," 887 Hillcrest Rd,"," Mobile,", AL , 36695
 Seminole,Custom Fast-Fix Jewelry Repair," 7335 Airport Blvd,"," Mobile,", AL , 36608
 Seminole,John Jeweler Bosco," 3507 Montlimar Plaza Dr,"," Mobile,", AL , 36609
 Seminole,Engraving By Carol," 402 Cody Rd S,"," Mobile,", AL , 36695
 Seminole,Cash America Pawn," 5631 Old Pascagoula Rd,"," Mobile,", AL , 36619
 Seminole,Karat Patch Jewelers," 3966 Airport Blvd,"," Mobile,", AL , 36608
 Vance,Glitz & Glam Boutique," 3326 Woodley Ct,"," Birmingham,", AL , 35216
 Vance,Garcia's Fine Jewelry," 421 Valley Ave,"," Birmingham,", AL , 35209
 Vance,Shay's Jewelers," 3301 Lorna Rd,"," Birmingham,", AL , 35216
 Vance,Gordon's Jewelers," 735 Brookwood Vlg,"," Birmingham,", AL , 35209
 Vance,Mike's Jewelry Pawn & Music Ctr," 2324 1st Ave N,"," Birmingham,", AL , 35203
 Vance,Isbell Jewelers," 448 Cahaba Park Cir,"," Birmingham,", AL , 35242
 Vance,Diamonds Direct Birmingham," 2800 Cahaba Village Plaza,"," Birmingham,", AL , 35244
 Vance,Levy's Fine Jewelry," 2116 2nd Ave N,"," Birmingham,", AL , 35203
 Valley Head,Showcase Jewelers Inc," 201 Northgate Mall,"," Chattanooga,", TN , 37415
 Valley Head,Gold Rush," 2100 Hamilton Place Blvd,"," Chattanooga,", TN , 37421
 Valley Head,Hwy 58 Advance Loan & Jewelry," 4746 Highway 58,"," Chattanooga,", TN , 37416
 Valley Head,Silver N Gold Reflections," 2507 Grouse Ln,"," Chattanooga,", TN , 37421
 Valley Head,J A Merces," 2319 Green Forest Ln,"," Chattanooga,", TN , 37406
 Valley Head,Maverick Jewelers," 508 Woodland Ave,"," Chattanooga,", TN , 37405
 Valley Head,The Watch Maker," 7024 E Brainerd Rd, Chattanooga TN, 37421,"," Chattanooga,", TN , 37421
 Valley Head,Southern Bullion Coin & Jewelry," 4521 Brainerd Rd,"," Chattanooga,", TN , 37411
 Troy,Jewelry Gypsy," 8136 Hialeah Ln,"," Montgomery,", AL , 36117
 Troy,Ermc Time Clock," 1000 Eastdale Mall,"," Montgomery,", AL , 36117
 Troy,Dylan Rings," 119 Brown Springs Rd.,"," Montgomery,", AL , 36117
 Troy,Campbell's Coins," 4448 Wetumpka Hwy,"," Montgomery,", AL , 36110
 Troy,Pearl Lewis," 201 Upton Rd,"," Montgomery,", AL , 36108
 Troy,Klein & Son Jewelers Inc," 7337 Eastchase Pkwy,"," Montgomery,", AL , 36117
 Troy,Jewel Time," 2270 E South Blvd,"," Montgomery,", AL , 36116
 Trenton,Enise.kitsylane.com," 3518 Rosedale Dr NW,"," Huntsville,", AL , 35810
 Trenton,Mamas New Hobby," 1501 Jordan Lane,"," Huntsville,", AL , 35816
 Trenton,Super Pawn," 4210 Oakwood Ave NW,"," Huntsville,", AL , 35810
 Trenton,David's Jewelry," 2107 Whitesburg Dr SE,"," Huntsville,", AL , 35801
 Trenton,Wholesale Jewelry," 3782 University Drive NW,"," Huntsville,", AL , 35816
 Trenton,Buster's Pawn & Used Cars," 2900 Governors Dr SW,"," Huntsville,", AL , 35805
 Trenton,Donny's Diamond Gallery," 2510 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Trenton,DePriest Robbins," 307 Clinton Ave W Ste 220,"," Huntsville,", AL , 35801
 Empire,New York Jewelers," 775 Brookwood Vlg,"," Birmingham,", AL , 35209
 Empire,Jingers Jewaels," 5 Glasgow Rd,"," Birmingham,", AL , 35224
 Empire,Isbell Jewelers," 4448 Cahaba River Blvd,"," Birmingham,", AL , 35216
 Empire,Soleil," 2850 Venice Rd SW,"," Birmingham,", AL , 35211
 Empire,New York Jewelers," 715 Brookwood Vlg,"," Birmingham,", AL , 35209
 Empire,Coman Baum Fine Jewelry," 270 Doug Baker Blvd Ste 500,"," Birmingham,", AL , 35242
 Empire,Byrons Jewelry and Pawn," 425 Huffman Rd,"," Birmingham,", AL , 35215
 Trafford,Levy's Fine Jewelry," 2116 2nd Ave N,"," Birmingham,", AL , 35203
 Trafford,Starfive Pieces," P.O. Box 19511,"," Birmingham,", AL , 35219
 Trafford,Southeastern Jewelers Inc," 5299 Valleydale Rd,"," Birmingham,", AL , 35242
 Trafford,Ameritek Systems," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Trafford,Golden Pawn & Jewelry," 2400 Green Springs Hwy,"," Birmingham,", AL , 35209
 Trafford,Aresco Inc," 3525 Lorna Ridge Dr,"," Birmingham,", AL , 35216
 Trafford,Woodruff Manufacturing Co," 205 20th St N Ste 101,"," Birmingham,", AL , 35203
 Trafford,Midas Jewelers," 2225 Bessemer Rd,"," Birmingham,", AL , 35208
 Tuskegee Institute,Avenue," 2628 Eastern Blvd,"," Montgomery,", AL , 36117
 Tuskegee Institute,Designs By U," 5615 Old Selma Rd,"," Montgomery,", AL , 36108
 Tuskegee Institute,Alabama Gemological Laboratory," 7818 Vaughn Rd,"," Montgomery,", AL , 36116
 Tuskegee Institute,Jewelry Designs Unlimited," 5230 Atlanta Hwy,"," Montgomery,", AL , 36109
 Tuskegee Institute,Frances Edwards Antiques," 1010 E Fairview Ave,"," Montgomery,", AL , 36106
 Tuskegee Institute,Silk Umbrella," 2141 Vaughn Ln,"," Montgomery,", AL , 36106
 Tuskegee Institute,Lg," 1100 Chandler St,"," Montgomery,", AL , 36104
 Tuskegee Institute,Jewelry Gypsy," 8136 Hialeah Ln,"," Montgomery,", AL , 36117
 Tuskegee Institute,Ermc Time Clock," 1000 Eastdale Mall,"," Montgomery,", AL , 36117
 Union Springs,Harolds Fine Jewelry," 3078 Zelda Rd,"," Montgomery,", AL , 36106
 Union Springs,Avenue," 2628 Eastern Blvd,"," Montgomery,", AL , 36117
 Union Springs,Designs By U," 5615 Old Selma Rd,"," Montgomery,", AL , 36108
 Union Springs,Alabama Gemological Laboratory," 7818 Vaughn Rd,"," Montgomery,", AL , 36116
 Union Springs,Jewelry Designs Unlimited," 5230 Atlanta Hwy,"," Montgomery,", AL , 36109
 Union Springs,Frances Edwards Antiques," 1010 E Fairview Ave,"," Montgomery,", AL , 36106
 Union Springs,Silk Umbrella," 2141 Vaughn Ln,"," Montgomery,", AL , 36106
 Union Springs,Lg," 1100 Chandler St,"," Montgomery,", AL , 36104
 Union Springs,Jewelry Gypsy," 8136 Hialeah Ln,"," Montgomery,", AL , 36117
 Tuskegee,Magic Pawn," 1120 Adams Ave,"," Montgomery,", AL , 36104
 Tuskegee,Mulberry Gun & Pawn," 1709 Mulberry St,"," Montgomery,", AL , 36106
 Tuskegee,Harolds Fine Jewelry," 3078 Zelda Rd,"," Montgomery,", AL , 36106
 Tuskegee,Avenue," 2628 Eastern Blvd,"," Montgomery,", AL , 36117
 Tuskegee,Designs By U," 5615 Old Selma Rd,"," Montgomery,", AL , 36108
 Tuskegee,Alabama Gemological Laboratory," 7818 Vaughn Rd,"," Montgomery,", AL , 36116
 Tuskegee,Jewelry Designs Unlimited," 5230 Atlanta Hwy,"," Montgomery,", AL , 36109
 Tuskegee,Frances Edwards Antiques," 1010 E Fairview Ave,"," Montgomery,", AL , 36106
 Tuskegee,Silk Umbrella," 2141 Vaughn Ln,"," Montgomery,", AL , 36106
 Woodstock,Wilson Jewelry Co," 205 20th St N,"," Birmingham,", AL , 35203
 Woodstock,Bromberg And Co Inc," 131 Summit Pkwy,"," Birmingham,", AL , 35209
 Woodstock,ETC Jewelry Accessories," 2726 Cahaba Rd,"," Birmingham,", AL , 35223
 Woodstock,Cummings Jewelry Design & Repair," 3166 Heights Vlg,"," Birmingham,", AL , 35243
 Woodstock,Hanna Antiques Mall," 2424 7th Ave S,"," Birmingham,", AL , 35233
 Woodstock,R Glenn Jewelers & Pawn," 1258 Forestdale Sq,"," Birmingham,", AL , 35214
 Woodstock,Aerochild Tattoo," 914 23rd St S,"," Birmingham,", AL , 35205
 Gulf Shores,Gold Art," 4503 Old Shell Rd,"," Mobile,", AL , 36608
 Gulf Shores,Talbot's Jewelry," 6808 Airport Blvd,"," Mobile,", AL , 36608
 Gulf Shores,Diamonds Forever," 3498 Bel Air Mall # K,"," Mobile,", AL , 36606
 Gurley,Joy & Company," 214 Main Ave S,"," Fayetteville,", TN , 37334
 Gurley,Parks Jewelers," 119 Market St E,"," Fayetteville,", TN , 37334
 Gurley,Origami Owl Kimberly Ferguson Independent Designer #10656790," 80 Prospect Rd,"," Fayetteville,", TN , 37334
 Gurley,Jostens," 1517 Huntsville Hwyste B,"," Fayetteville,", TN , 37334
 Gurley,Parks Jewelers," 179 Old Elkton Pike,"," Fayetteville,", TN , 37334
 Gurley,Gold & Diamond Pawn," 1302 Huntsville Hwy,"," Fayetteville,", TN , 37334
 Valhermoso Springs,Murano Jewelry," 5901 University Dr NW,"," Huntsville,", AL , 35806
 Valhermoso Springs,Jv Diamond Ctr," 4800 Whitesburg Dr SW # 38,"," Huntsville,", AL , 35802
 Valhermoso Springs,Klos Diamond Center," 4925 University Dr NW,"," Huntsville,", AL , 35816
 Valhermoso Springs,My Braceletcom," 1420 Paramount Dr,"," Huntsville,", AL , 35806
 Valhermoso Springs,Kang Enterprises INC," 10127 Versailles Dr SE,"," Huntsville,", AL , 35803
 Tuscaloosa,Soleil," 2834 Pelham Pkwy Ste E,"," Pelham,", AL , 35124
 Tuscaloosa,Temptations Jewelry Sales Inc," 999 Yeager Pkwy,"," Pelham,", AL , 35124
 Tuscaloosa,Alabama Gold Refinery," 2969 Pelham Pkwy,"," Pelham,", AL , 35124
 Union Grove,DePriest Robbins," 307 Clinton Ave W Ste 220,"," Huntsville,", AL , 35801
 Union Grove,Murano Jewelry," 5901 University Dr NW,"," Huntsville,", AL , 35806
 Union Grove,Jv Diamond Ctr," 4800 Whitesburg Dr SW # 38,"," Huntsville,", AL , 35802
 Tuscumbia,Designed Jewelry," 1801 Beltline Rd SW,"," Decatur,", AL , 35601
 Tuscumbia,Jamie Hood Jewelers," 1690 Beltline Rd SW,"," Decatur,", AL , 35601
 Tyler,Craig Creations," 621 Seibles Rd,"," Montgomery,", AL , 36116
 Tyler,Ice N' Pearl Originals," 3329 Sommerville Dr,"," Montgomery,", AL , 36111
 Townley,James Jewelry Co," 217 19th St N,"," Bessemer,", AL , 35020
 Townley,Rebecca's Jewelry," 1025 13th St N,"," Bessemer,", AL , 35020
 Townley,Heavenly Accessories," 1625 Faircrest Dr.,"," Bessemer,", AL , 35023
 Townley,Seymour Loyle Jewelry Co," 222 19th St N,"," Bessemer,", AL , 35020
 Townley,Tnt Coin Shop," 1212 Veterans Memorial Parkway , Tuscaloosa, AL 35404,"," Tuscaloosa,", AL , 35401
 Townley,Hudson Poole Jewelers Inc," 1111 Greensboro Ave,"," Tuscaloosa,", AL , 35401
 Townley,Gillis Jewelers," 1351 McFarland Blvd NE,"," Tuscaloosa,", AL , 35406
 Trussville,Martinear Jewelers," 2014 2nd Ave N,"," Birmingham,", AL , 35203
 Trussville,The Watch Shop," 2517 3rd Ave S,"," Birmingham,", AL , 35233
 Trussville,Avenue," 5287 Highway 280 Ste 245,"," Birmingham,", AL , 35242
 Trussville,Brett's Pawn Shoppe LLC," 5212 Oporto Madrid Blvd S,"," Birmingham,", AL , 35210
 Trussville,Harris Rex Fine Jewelry," 2401 Montevallo Rd,"," Birmingham,", AL , 35223
 Trussville,Global Mortgage," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Trussville,Adams PMC," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Trussville,El EnLace Lationo," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Tyler,Cloverdale Jewelers," 1050 E Fairview Ave,"," Montgomery,", AL , 36106
 Tyler,It's Fashion," 6537 Atlanta Hwy,"," Montgomery,", AL , 36117
 Tyler,Davidjewrey," 2843 E South Blvd,"," Montgomery,", AL , 36116
 Tyler,Ed's Jewelers," 3209 Atlanta Hwy,"," Montgomery,", AL , 36109
 Tyler,Fashion Cents," 2885 E South Blvd,"," Montgomery,", AL , 36116
 Tyler,Gold & Beyond," 4109 Norman Bridge Rd,"," Montgomery,", AL , 36105
 Tuscumbia,Hobbs Jewelers," 1605 Beltline Rd SW,"," Decatur,", AL , 35601
 Tuscumbia,Bank Street Antique Mall," 818 Bank St NE,"," Decatur,", AL , 35601
 Tuscumbia,Esmeralda's Jewelry," 101 Albert St SW,"," Decatur,", AL , 35601
 Tuscumbia,Livingston's Jewelers," 395 Main St,"," Savannah,", TN , 38372
 Tuscumbia,Holt's Jewelry Clinic," 455 Wayne Rd,"," Savannah,", TN , 38372
 Tuscaloosa,Southern Wholesale Jewelers," 850 Highway 78 E,"," Jasper,", AL , 35501
 Tuscaloosa,Young Jewelers," 401 19th St W,"," Jasper,", AL , 35501
 Tuscaloosa,Zales," 300 Highway 78 E,"," Jasper,", AL , 35501
 Tuscaloosa,Muellerhaus," 800 Shades Cliff Rd,"," Jasper,", AL , 35504
 Tuscaloosa,Southern Carbon Fuels Inc," 850 Highway 78 E,"," Jasper,", AL , 35501
 Tuscaloosa,Vickie Hill," 850 Highway 78 E,"," Jasper,", AL , 35501
 Union Grove,Klos Diamond Center," 4925 University Dr NW,"," Huntsville,", AL , 35816
 Union Grove,My Braceletcom," 1420 Paramount Dr,"," Huntsville,", AL , 35806
 Union Grove,Kang Enterprises INC," 10127 Versailles Dr SE,"," Huntsville,", AL , 35803
 Guntersville,Enise.kitsylane.com," 3518 Rosedale Dr NW,"," Huntsville,", AL , 35810
 Guntersville,Mamas New Hobby," 1501 Jordan Lane,"," Huntsville,", AL , 35816
 Guntersville,Super Pawn," 4210 Oakwood Ave NW,"," Huntsville,", AL , 35810
 Valhermoso Springs,Jewelry Tree," 183 James Rd,"," Hartselle,", AL , 35640
 Valhermoso Springs,Buzzy's Jewelry Repair-Sales," 907 Highway 31 SW,"," Hartselle,", AL , 35640
 Valhermoso Springs,Gold Mine Jewelry," 822 Highway 31 SW,"," Hartselle,", AL , 35640
 Gurley,Eva's Gold & Diamond Outlet," 1816 Huntsville Hwy,"," Fayetteville,", TN , 37334
 Gurley,Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950
 Trinity,Connie Ulrich Studio L.L.C.," 2211 Seminole Drive, Studio121,"," Huntsville,", AL , 35805
 Trinity,GZBT Jewelry," 1601 Randolph Ave SE,"," Huntsville,", AL , 35801
 Trinity,Gill Diamond & Jewelry Inc," 3609 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Trinity,Dunlavy's," 2326 Whitesburg Dr SW, Huntsville AL, 35801,"," Huntsville,", AL , 35801
 Trinity,Loring & Company Jewelry," 800 Airport Rd SW,"," Huntsville,", AL , 35802
 Trinity,It's Fashion," 2250 Sparkman Dr NW,"," Huntsville,", AL , 35810
 Trinity,It's Fashion," 2240 Sparkman Dr NW,"," Huntsville,", AL , 35810
 Trinity,Mary's," 505 Pratt Ave NE,"," Huntsville,", AL , 35801
 Shelby,Sander's Jewelry," 2000 Southbridge Pkwy # A,"," Birmingham,", AL , 35209
 Shelby,New York Jewelers," 775 Brookwood Vlg,"," Birmingham,", AL , 35209
 Shelby,Jingers Jewaels," 5 Glasgow Rd,"," Birmingham,", AL , 35224
 Shelby,Isbell Jewelers," 4448 Cahaba River Blvd,"," Birmingham,", AL , 35216
 Shelby,Soleil," 2850 Venice Rd SW,"," Birmingham,", AL , 35211
 Shelby,New York Jewelers," 715 Brookwood Vlg,"," Birmingham,", AL , 35209
 Shelby,Coman Baum Fine Jewelry," 270 Doug Baker Blvd Ste 500,"," Birmingham,", AL , 35242
 Shelby,Byrons Jewelry and Pawn," 425 Huffman Rd,"," Birmingham,", AL , 35215
 Shelby,Crown Jewelers," 430 Green Springs Hwy Ste 151,"," Birmingham,", AL , 35209
 Wilsonville,Aintree Capital," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209
 Wilsonville,1 Dollar Jewelry Galore," 1628 Gadsden Hwy,"," Birmingham,", AL , 35235
 Wilsonville,Private Gallery," 107 Summit Pkwy,"," Birmingham,", AL , 35209
 Wilsonville,Brighton," 220 Summit Pl,"," Birmingham,", AL , 35243
 Wilsonville,Rimani Collection," 900 7th St. West,"," Birmingham,", AL , 35204
 Wilsonville,Busby Jewelers," 673 Rockhurst Dr,"," Birmingham,", AL , 35209
 Wilsonville,A Rabbits Tale Inc," 775 Brookwood Vlg,"," Birmingham,", AL , 35209
 Wilsonville,Martinear Jewelers," 728 3rd Ave W # B-1,"," Birmingham,", AL , 35204
 Valley,Northside Pawn Shop," 1648 Manchester EXPY,"," Columbus,", GA , 31904
 Valley,Best Pawn Shop," 4315 Holly Ave,"," Columbus,", GA , 31904
 Valley,A Diamond Exchange," 4227 Victory Dr,"," Columbus,", GA , 31903
 Valley,Kay Jewelers," 3131 Manchester Expy Suite 40,"," Columbus,", GA , 31909
 Valley,Zales," 3217 Manchester Expy,"," Columbus,", GA , 31909
 Valley,Kay Jewelers," 3507 Manchester Expy,"," Columbus,", GA , 31909
 Valley,Marks & Morgan Jewelers," 3507 Manchester Expy Suite 28-A,"," Columbus,", GA , 31909
 Valley,Marvets Jewelers," 2813 Hawthorne Dr,"," Columbus,", GA , 31903
 Valley,LuJan's Jewlers," 4703 Armour Rd,"," Columbus,", GA , 31904
 Woodland,It's Fashion," 3418 20th Ave Ste A,"," Valley,", AL , 36854
 Woodland,That One Jewelry Gifts," 1909 41st St,"," Valley,", AL , 36854
 Woodland,It's Fashion," 6 Chambers Square Shopping Ctr,"," Valley,", AL , 36854
 Woodland,Anita's Collection," 2005 30th St,"," Valley,", AL , 36854
 Woodland,Atlanta West Jewelry," 6740 Douglas Blvd, Suite B,"," Douglasville,", GA , 30135
 Woodland,Diamond Traders," 6700 Douglas Blvd,"," Douglasville,", GA , 30135
 Woodland,Zales," 6700 Douglas Blvd,"," Douglasville,", GA , 30135
 Woodland,Zales," 1140 Arbor Place Mall,"," Douglasville,", GA , 30135
 Woodville,Mamabear's Baubles," 144 Pine Ridge Rd,"," Laceys Spring,", AL , 35754
 Woodville,Pruett Jewelers," 69 Main St E,"," Rainsville,", AL , 35986
 Woodville,All That Glitters," 75 Main St W,"," Rainsville,", AL , 35986
 Woodville,Magnolia Jewelers," 204 N Brindlee Mountain Pkwy,"," Arab,", AL , 35016
 Woodville,Arab Jewelry & Pawn Shop," 50 N Main St,"," Arab,", AL , 35016
 Woodville,Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950
 Woodville,Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950
 Wilton,Avenue," 5287 Highway 280 Ste 245,"," Birmingham,", AL , 35242
 Wilton,Brett's Pawn Shoppe LLC," 5212 Oporto Madrid Blvd S,"," Birmingham,", AL , 35210
 Wilton,Harris Rex Fine Jewelry," 2401 Montevallo Rd,"," Birmingham,", AL , 35223
